Date,Open,High,Low,Close,Adj Close,Volume
2011-01-27,420.000000,420.000000,408.200012,410.179993,373.208527,9472790
2011-01-28,411.000000,417.869995,408.410004,410.850006,373.818115,8899210
2011-01-31,408.540009,412.690002,399.239990,409.459991,372.553406,5559015
2011-02-01,415.380005,415.380005,403.019989,407.920013,371.152252,4275615
2011-02-02,410.299988,412.700012,401.239990,403.980011,367.567383,4881085
2011-02-03,404.000000,414.350006,402.000000,412.190002,375.037323,2898015
2011-02-04,410.200012,417.000000,401.000000,403.549988,367.176086,4626600
2011-02-07,409.000000,412.000000,404.040009,407.769989,371.015717,4279730
2011-02-08,411.980011,411.989990,397.019989,400.570007,364.464722,3597995
2011-02-09,399.600006,407.000000,396.279999,404.459991,368.004089,3678790
2011-02-10,403.200012,409.799988,400.000000,403.170013,366.830353,5767795
2011-02-11,399.000000,412.000000,399.000000,411.859985,374.737122,5051710
2011-02-14,410.029999,422.040009,410.029999,421.089996,383.135101,2961180
2011-02-15,422.000000,425.600006,415.059998,421.399994,383.417236,3799865
2011-02-16,422.799988,424.399994,417.010010,418.970001,381.206238,2275395
2011-02-17,420.000000,438.799988,419.000000,437.119995,397.720276,5902460
2011-02-18,436.799988,448.619995,433.049988,435.220001,395.991547,9883935
2011-02-21,433.000000,441.600006,426.500000,440.339996,400.650085,2800255
2011-02-22,438.000000,438.339996,425.079987,427.690002,389.140289,2898215
2011-02-23,425.040009,430.600006,420.040009,422.820007,384.709167,3057110
2011-02-24,417.399994,423.709991,409.149994,411.820007,374.700714,5013885
2011-02-25,417.399994,417.399994,403.600006,408.429993,371.616302,3154980
2011-02-28,412.799988,424.190002,407.000000,410.450012,373.454163,5490680
2011-03-01,414.959991,430.000000,411.799988,427.799988,389.240387,5125290
2011-03-03,426.980011,444.459991,426.010010,438.630005,399.094177,6334410
2011-03-04,442.000000,446.579987,441.299988,443.649994,403.661682,4927470
2011-03-07,440.799988,440.799988,430.179993,434.630005,395.454712,3213920
2011-03-08,431.600006,443.700012,431.299988,441.299988,401.523499,4492785
2011-03-09,442.000000,447.739990,439.000000,441.209991,401.441681,4520995
2011-03-10,438.399994,443.000000,436.470001,441.679993,401.869263,3735155
2011-03-11,436.410004,443.399994,435.000000,437.269989,397.856750,3276975
2011-03-14,434.399994,443.799988,434.399994,442.950012,403.024841,3270720
2011-03-15,434.000000,441.540009,426.000000,436.929993,397.547424,6900500
2011-03-16,439.200012,441.000000,435.720001,436.750000,397.383606,2902670
2011-03-17,434.040009,446.600006,433.230011,436.299988,396.974152,8380310
2011-03-18,436.000000,439.239990,428.420013,429.859985,391.114624,2411060
2011-03-21,434.040009,435.739990,429.290009,430.890015,392.051819,3079675
2011-03-22,431.820007,434.600006,428.410004,430.320007,391.533234,2357635
2011-03-23,430.000000,436.380005,429.010010,432.839996,393.826050,2328675
2011-03-24,435.799988,439.779999,433.700012,438.559998,399.030487,2206905
2011-03-25,441.399994,455.000000,440.000000,453.010010,412.178040,4450740
2011-03-28,453.000000,462.399994,453.000000,459.350006,417.946625,5465155
2011-03-29,462.000000,464.760010,456.929993,461.029999,419.475159,5409150
2011-03-30,463.000000,472.799988,461.200012,468.299988,426.089844,5548710
2011-03-31,470.000000,479.179993,461.019989,469.170013,426.881500,9465955
2011-04-01,470.600006,473.000000,464.600006,466.750000,424.679596,2184645
2011-04-04,468.000000,481.000000,468.000000,480.160004,436.880951,3161135
2011-04-05,480.000000,481.989990,473.630005,479.149994,435.961884,4206330
2011-04-06,478.200012,479.000000,470.200012,475.190002,432.358856,3234930
2011-04-07,475.000000,475.600006,467.920013,470.950012,428.501038,3279080
2011-04-08,470.799988,477.000000,469.019989,470.480011,428.073425,3860085
2011-04-11,465.040009,467.510010,457.720001,459.209991,417.819183,5604090
2011-04-13,455.890015,476.730011,455.000000,473.790009,431.085052,4516945
2011-04-15,475.000000,478.399994,468.799988,472.619995,430.020538,4295465
2011-04-18,475.760010,479.970001,460.869995,462.359985,420.685333,5176635
2011-04-19,468.000000,471.760010,464.890015,469.500000,427.181732,3731215
2011-04-20,472.109985,477.799988,469.600006,474.390015,431.630981,3274035
2011-04-21,476.399994,483.380005,476.399994,482.130005,438.673309,8102675
2011-04-25,484.600006,488.209991,477.200012,478.200012,435.097565,3161435
2011-04-26,477.309998,479.570007,468.100006,471.970001,429.429108,3160925
2011-04-27,475.200012,475.799988,465.260010,470.649994,428.228058,3573825
2011-04-28,472.630005,473.799988,466.000000,467.549988,425.407471,6692410
2011-04-29,465.000000,467.940002,456.200012,459.109985,417.728210,4656470
2011-05-02,461.200012,463.140015,452.399994,458.029999,416.745544,3539185
2011-05-03,457.709991,459.130005,444.440002,447.130005,406.828094,5370140
2011-05-04,448.799988,457.029999,441.559998,452.290009,411.522980,6605305
2011-05-05,451.170013,454.959991,442.000000,444.089996,404.062073,4674745
2011-05-06,445.000000,464.000000,445.000000,459.450012,418.037567,5387865
2011-05-09,460.399994,463.000000,449.679993,455.769989,414.689240,1949295
2011-05-10,455.600006,455.600006,445.019989,449.279999,408.784241,3261610
2011-05-11,452.000000,453.779999,444.200012,452.209991,411.450134,2455425
2011-05-12,450.000000,452.980011,447.000000,448.040009,407.656006,2369715
2011-05-13,446.399994,458.000000,445.170013,450.209991,409.630402,2911535
2011-05-16,449.000000,453.220001,447.260010,450.609985,409.994324,3135310
2011-05-17,450.399994,454.790009,448.200012,450.489990,409.885193,3055970
2011-05-18,451.619995,455.540009,448.600006,453.470001,412.596558,3467740
2011-05-19,454.100006,456.799988,451.540009,454.760010,413.770294,3755635
2011-05-20,454.000000,464.000000,451.079987,463.140015,421.394989,5956935
2011-05-23,459.000000,459.760010,449.190002,452.940002,412.114349,5023200
2011-05-24,450.799988,458.500000,449.640015,451.059998,410.403809,2251220
2011-05-25,450.000000,453.399994,449.070007,450.950012,410.303741,2078720
2011-05-26,451.000000,455.399994,448.000000,452.839996,412.023376,4974975
2011-05-27,452.980011,462.399994,452.510010,460.730011,419.202240,2915510
2011-05-30,460.799988,465.519989,459.470001,461.519989,419.920990,1962375
2011-05-31,464.980011,481.739990,463.000000,479.910004,436.653412,8848365
2011-06-01,478.000000,481.399994,474.950012,479.640015,436.407745,3285835
2011-06-02,471.010010,473.339996,469.000000,472.059998,444.812927,3361380
2011-06-03,471.989990,474.170013,469.700012,471.350006,444.143890,2994265
2011-06-06,469.059998,478.000000,469.059998,476.250000,448.761078,2921400
2011-06-07,473.019989,478.140015,472.760010,475.299988,447.865875,2031735
2011-06-08,471.239990,474.399994,469.640015,471.049988,443.861206,2569695
2011-06-09,470.950012,474.920013,468.299988,472.559998,445.283997,1614970
2011-06-10,473.600006,474.899994,466.040009,472.489990,445.218109,2185955
2011-06-13,470.630005,476.000000,468.829987,474.519989,447.130920,1958890
2011-06-14,475.600006,479.600006,473.100006,476.500000,448.996643,3108300
2011-06-15,476.000000,479.160004,473.399994,474.559998,447.168610,3519470
2011-06-16,472.799988,474.399994,467.609985,468.600006,441.552643,2106325
2011-06-17,470.100006,473.220001,466.730011,469.859985,442.739899,3553370
2011-06-20,468.429993,472.290009,454.390015,459.799988,433.260529,3906425
2011-06-21,460.399994,468.799988,460.399994,465.109985,438.264038,2539430
2011-06-22,466.489990,469.559998,462.480011,464.540009,437.726990,1545790
2011-06-23,463.799988,467.890015,462.000000,466.750000,439.809387,2066895
2011-06-24,469.799988,477.989990,468.309998,476.630005,449.119141,4143865
2011-06-27,476.600006,486.369995,474.529999,483.230011,455.338135,5128095
2011-06-28,485.880005,486.000000,480.910004,484.609985,456.638519,3048405
2011-06-29,487.000000,499.799988,487.000000,497.820007,469.086060,5126220
2011-06-30,499.799988,504.989990,495.230011,503.109985,474.070679,6710300
2011-07-01,508.000000,509.519989,495.600006,500.250000,471.375793,3326210
2011-07-04,507.000000,508.399994,502.480011,506.440002,477.208496,3580840
2011-07-05,504.399994,510.399994,502.899994,508.230011,478.895203,2659320
2011-07-06,507.000000,512.000000,503.000000,509.059998,479.677277,2946435
2011-07-07,509.220001,514.989990,506.829987,513.159973,483.540619,3694510
2011-07-08,513.200012,516.659973,510.739990,511.829987,482.287415,3772340
2011-07-11,511.799988,512.820007,503.019989,504.869995,475.729126,1986250
2011-07-12,502.000000,502.000000,492.040009,495.950012,467.324036,3680450
2011-07-13,498.000000,505.790009,495.609985,503.940002,474.852814,1860455
2011-07-14,505.100006,513.299988,498.799988,505.950012,476.746765,2338586
2011-07-15,506.450012,510.450012,503.000000,508.950012,479.573578,1372538
2011-07-18,511.950012,518.900024,508.000000,515.049988,485.321533,1552474
2011-07-19,517.500000,519.000000,508.350006,510.850006,481.363983,4263166
2011-07-20,516.400024,516.400024,502.000000,503.100006,474.061310,1852161
2011-07-21,504.799988,504.899994,494.500000,496.299988,467.653748,3220256
2011-07-22,500.000000,507.049988,498.850006,501.549988,472.600769,3158530
2011-07-25,501.549988,506.500000,497.149994,505.200012,476.040070,3342607
2011-07-26,505.350006,510.200012,495.250000,498.149994,469.396973,2645382
2011-07-27,499.350006,503.950012,492.000000,502.049988,473.071869,2765678
2011-07-28,499.500000,499.500000,484.600006,487.299988,459.173248,5354489
2011-07-29,489.899994,489.899994,481.100006,486.799988,458.702118,2997667
2011-08-01,493.450012,495.950012,484.500000,488.000000,459.832855,2202354
2011-08-02,487.899994,487.899994,480.000000,482.850006,454.980103,1982494
2011-08-03,478.700012,489.399994,476.000000,482.049988,454.226318,2082567
2011-08-04,484.100006,488.899994,475.000000,476.450012,448.949554,1829606
2011-08-05,465.000000,475.799988,457.100006,473.049988,445.745728,3156094
2011-08-08,463.000000,480.000000,458.049988,462.100006,435.427826,4308373
2011-08-09,450.000000,473.549988,449.850006,464.450012,437.642181,4490924
2011-08-10,494.799988,494.799988,473.399994,479.899994,452.200409,3267226
2011-08-11,478.700012,484.700012,475.000000,479.950012,452.247528,2102304
2011-08-12,485.100006,486.000000,464.100006,468.049988,441.034363,2853388
2011-08-16,478.399994,478.399994,454.649994,456.450012,430.103912,3055648
2011-08-17,456.049988,472.450012,455.899994,467.500000,440.516113,3134201
2011-08-18,468.299988,474.850006,458.549988,462.399994,435.710480,5722113
2011-08-19,455.000000,463.500000,450.000000,460.850006,434.249969,4480259
2011-08-22,460.049988,463.950012,450.700012,453.049988,426.900177,2977249
2011-08-23,457.399994,462.500000,445.299988,459.399994,432.883575,4036273
2011-08-24,458.000000,462.399994,452.500000,456.000000,429.679901,3185614
2011-08-25,459.399994,459.399994,440.700012,443.649994,418.042694,5800210
2011-08-26,444.000000,450.549988,436.149994,438.950012,413.613983,2130956
2011-08-29,444.500000,457.950012,443.149994,456.450012,430.103912,2900099
2011-08-30,461.950012,475.000000,458.799988,471.950012,444.709259,3897324
2011-09-02,484.000000,484.000000,468.000000,472.799988,445.510162,3797737
2011-09-05,469.799988,474.000000,462.649994,470.250000,443.107361,2950179
2011-09-06,468.600006,476.399994,460.000000,472.799988,445.510162,4465198
2011-09-07,476.000000,489.950012,472.850006,488.100006,459.927063,3686643
2011-09-08,489.700012,489.700012,479.149994,483.700012,455.781036,2041012
2011-09-09,483.899994,485.700012,470.700012,473.250000,445.934235,2582854
2011-09-12,467.000000,471.200012,462.500000,469.350006,442.259338,1746380
2011-09-13,471.000000,475.799988,464.000000,467.700012,440.704590,1793988
2011-09-14,467.399994,483.100006,461.049988,478.899994,451.258118,1937252
2011-09-15,485.899994,488.049988,471.600006,484.649994,456.676208,2184190
2011-09-16,486.250000,490.000000,476.299988,483.700012,455.781036,2736752
2011-09-19,481.899994,487.000000,477.100006,484.750000,456.770447,2097305
2011-09-20,485.000000,493.250000,483.000000,491.350006,462.989471,2958817
2011-09-21,492.750000,497.649994,488.399994,494.500000,465.957642,3222849
2011-09-22,487.899994,489.000000,465.500000,472.299988,445.039093,2547772
2011-09-23,468.549988,470.000000,452.500000,456.399994,430.056793,8227806
2011-09-26,456.000000,457.649994,439.450012,450.100006,424.120422,6946267
2011-09-27,458.000000,461.899994,454.100006,457.450012,431.046173,4005709
2011-09-28,462.399994,465.350006,451.750000,458.000000,431.564423,3805938
2011-09-29,457.549988,474.799988,452.649994,470.600006,443.437225,8133246
2011-09-30,465.850006,474.799988,464.399994,467.649994,440.657440,4757200
2011-10-03,460.149994,464.899994,450.750000,456.049988,429.726959,4534059
2011-10-04,452.500000,456.000000,440.500000,448.899994,422.989746,3740798
2011-10-05,448.950012,456.250000,436.549988,438.700012,413.378418,4133748
2011-10-07,452.700012,460.000000,446.200012,450.000000,424.026215,4721751
2011-10-10,452.000000,458.000000,450.049988,454.700012,428.454956,6031496
2011-10-11,460.700012,464.899994,455.149994,457.500000,431.093262,2496879
2011-10-12,461.950012,469.899994,453.450012,467.149994,440.186310,4483890
2011-10-13,475.000000,476.200012,467.600006,470.649994,443.484283,2933351
2011-10-14,469.000000,476.399994,465.350006,473.899994,446.546661,1667510
