Date,Open,High,Low,Close,Adj Close,Volume
2010-04-01,327.524994,334.750000,327.500000,333.806000,135.317322,8187000
2010-04-05,334.875000,336.250000,329.750000,334.743988,135.697556,7318616
2010-04-06,335.250000,335.625000,330.656006,331.406006,134.344406,5348808
2010-04-07,331.944000,334.350006,327.174988,330.468994,133.964554,8380880
2010-04-08,330.000000,334.737000,328.750000,332.968994,134.978012,7227984
2010-04-09,333.750000,337.212006,333.125000,334.524994,135.608749,8260312
2010-04-12,335.737000,337.250000,331.506012,335.388000,135.958618,8325648
2010-04-13,336.250000,349.230988,329.375000,347.737000,140.964600,57635400
2010-04-15,348.500000,353.087006,344.912994,350.200012,141.963074,22395128
2010-04-16,349.013000,351.125000,346.381012,348.575012,141.304321,6244344
2010-04-19,346.830994,346.830994,342.000000,343.987000,139.444458,8754896
2010-04-20,345.687988,348.743988,340.000000,340.912994,138.198303,9542128
2010-04-21,342.875000,343.718994,337.537994,339.056000,137.445541,6496288
2010-04-22,338.500000,345.355988,336.625000,339.799988,137.747131,6978144
2010-04-23,341.875000,344.212006,339.605988,340.868988,138.180481,5888336
2010-04-26,341.263000,344.250000,340.631012,342.368988,138.788513,4454288
2010-04-27,341.138000,342.799988,340.799988,342.181000,138.712372,3280256
2010-04-28,338.763000,341.493988,336.388000,337.437988,136.789627,5544496
2010-04-29,337.375000,341.612000,334.375000,338.644012,137.278534,11319960
2010-04-30,339.000000,344.850006,334.638000,342.269012,138.748032,8067024
2010-05-03,338.500000,339.368988,335.250000,336.862000,136.556152,5408952
2010-05-04,338.125000,338.250000,331.937988,333.269012,135.099640,6576208
2010-05-05,331.174988,338.500000,326.250000,336.625000,136.460068,12122080
2010-05-06,336.287994,336.287994,330.694000,332.269012,134.694244,7808360
2010-05-07,329.763000,330.669006,325.881012,327.105988,132.601257,8984392
2010-05-10,327.500000,335.475006,327.500000,334.462006,135.583237,5635408
2010-05-11,333.725006,334.312012,329.500000,332.593994,134.825989,5802824
2010-05-12,332.000000,337.362000,331.531006,335.212006,135.887299,9185176
2010-05-13,335.500000,340.375000,332.656006,338.269012,137.126495,4923880
2010-05-14,338.750000,340.875000,328.750000,331.487000,134.377228,6824496
2010-05-17,329.375000,331.006012,322.006012,327.044006,132.576126,8170824
2010-05-18,332.500000,332.500000,322.756012,328.649994,133.227188,7144600
2010-05-19,328.250000,331.544006,324.181000,325.355988,131.891891,11939240
2010-05-20,326.500000,329.319000,323.312012,325.093994,131.785675,6508872
2010-05-21,321.000000,326.000000,319.794006,322.718994,130.822906,7127200
2010-05-24,326.375000,328.750000,322.406006,325.049988,131.767822,7186104
2010-05-25,323.355988,323.355988,313.763000,316.674988,128.372818,8838128
2010-05-26,320.631012,329.987000,319.531006,327.631012,139.417938,7868856
2010-05-27,328.475006,333.000000,324.388000,330.419006,140.604340,11312696
2010-05-28,333.756012,335.549988,329.662994,334.681000,142.417953,6793992
2010-05-31,341.875000,341.875000,328.069000,332.250000,141.383484,7020752
2010-06-01,331.875000,332.187988,327.200012,328.044006,139.593689,5782888
2010-06-02,329.375000,331.493988,328.013000,330.031006,140.439194,6557144
2010-06-03,332.500000,338.225006,332.500000,337.250000,143.511154,5517096
2010-06-04,337.250000,342.250000,335.306000,341.118988,145.157516,4950400
2010-06-07,338.750000,338.750000,331.250000,333.955994,142.109421,7781952
2010-06-08,333.955994,336.125000,330.980988,331.812012,141.197083,6651144
2010-06-09,333.500000,333.500000,327.062012,328.118988,139.625580,5427120
2010-06-10,328.149994,331.750000,327.569000,330.694000,140.721359,5187448
2010-06-11,333.112000,336.362000,327.625000,328.843994,139.934097,9912864
2010-06-14,331.263000,344.855988,331.263000,343.299988,146.085648,9728848
2010-06-15,343.312012,347.500000,340.263000,341.837006,145.463074,7946312
2010-06-16,344.362000,347.437988,342.750000,346.174988,147.309021,5720064
2010-06-17,347.000000,347.975006,342.000000,345.605988,147.066895,5639240
2010-06-18,338.480988,351.875000,338.480988,348.274994,148.202637,8356232
2010-06-21,349.924988,352.350006,348.906006,350.100006,148.979233,7164752
2010-06-22,348.750000,349.919006,345.000000,345.888000,147.186890,4763688
2010-06-23,343.388000,350.618988,339.730988,349.718994,148.817108,4948088
2010-06-24,351.799988,354.212006,347.881012,352.837006,150.143951,12316104
2010-06-25,351.250000,351.493988,346.375000,347.212006,147.750320,3345664
2010-06-28,346.250000,352.125000,346.250000,351.125000,149.415421,3834168
2010-06-29,349.131012,351.700012,345.888000,349.194000,148.593719,3773072
2010-06-30,347.250000,351.080994,341.500000,348.875000,148.457977,9449976
2010-07-01,348.875000,348.875000,343.875000,345.881012,147.183914,5847248
2010-07-02,346.868988,346.868988,339.500000,340.937988,145.080490,11169440
2010-07-05,341.250000,344.000000,340.000000,342.931000,145.928574,3616720
2010-07-06,342.875000,349.875000,342.875000,348.138000,148.144379,5872600
2010-07-07,349.950012,349.950012,345.649994,347.718994,147.966049,5923392
2010-07-08,350.750000,355.799988,350.013000,353.562012,150.452438,6278192
2010-07-09,354.763000,360.062012,354.763000,359.225006,152.862213,7859112
2010-07-12,356.256012,363.750000,356.250000,361.987000,154.037552,8597240
2010-07-13,358.750000,359.381012,347.625000,349.593994,148.763916,25502384
2010-07-14,348.743988,351.125000,342.125000,342.862000,145.899216,14193928
2010-07-15,343.618988,347.000000,342.500000,344.950012,146.787735,8328136
2010-07-16,344.375000,348.875000,343.875000,347.125000,147.713272,8205560
2010-07-19,343.625000,349.100006,341.968994,346.306000,147.364792,7047120
2010-07-20,346.306000,347.812012,344.187988,344.955994,146.790314,5054736
2010-07-21,345.912994,347.375000,345.000000,346.455994,147.428604,2634480
2010-07-22,345.593994,345.593994,340.881012,344.312012,146.516220,8226952
2010-07-23,348.375000,358.756012,345.625000,348.306000,148.215820,5323096
2010-07-26,348.750000,351.250000,348.750000,350.556000,149.173294,4470816
2010-07-27,350.375000,354.250000,350.375000,353.600006,150.468613,5093960
2010-07-28,353.625000,354.812012,351.500000,354.013000,150.644348,3725168
2010-07-29,353.100006,355.000000,351.355988,354.144012,150.700119,3613008
2010-07-30,351.875000,353.906006,345.000000,348.549988,148.319672,4472672
2010-08-02,350.000000,351.600006,347.644012,349.618988,148.774551,3815232
2010-08-03,350.625000,352.375000,346.187988,348.037994,148.101791,2434584
2010-08-04,348.750000,361.500000,348.750000,359.312012,152.899261,9536024
2010-08-05,360.000000,363.350006,357.694000,358.656006,152.620132,6594296
2010-08-06,357.625000,361.500000,356.500000,357.975006,152.330307,3676480
2010-08-09,356.062012,360.362000,352.031006,359.330994,152.907333,4201544
2010-08-10,358.750000,358.750000,351.875000,353.631012,150.481812,4811984
2010-08-11,354.250000,357.237000,350.000000,351.362000,149.516281,5344800
2010-08-12,349.500000,349.500000,344.250000,346.587006,147.484360,6973400
2010-08-13,346.875000,349.750000,344.375000,347.156006,147.726501,5561808
2010-08-16,345.000000,347.250000,343.750000,345.237000,146.909882,5193608
2010-08-17,344.375000,347.062012,341.250000,343.812012,146.303497,5140640
2010-08-18,345.638000,352.437988,344.769012,350.906006,149.322220,6128144
2010-08-19,351.875000,353.125000,348.493988,350.575012,149.181366,4826744
2010-08-20,350.375000,350.375000,344.250000,346.200012,147.319687,4624824
2010-08-23,346.500000,351.250000,345.162994,350.394012,149.104355,4511832
2010-08-24,348.625000,348.625000,344.399994,345.656006,147.088165,5247552
2010-08-25,345.250000,349.243988,344.493988,346.362000,147.388626,3502008
2010-08-26,346.875000,347.868988,343.419006,345.705994,147.109451,7834984
2010-08-27,344.750000,344.750000,335.174988,338.737000,144.143906,6973800
2010-08-30,339.919006,342.000000,333.287994,337.556000,143.641388,4781168
2010-08-31,335.625000,340.500000,334.519012,339.230988,144.354126,7722280
2010-09-01,339.230988,348.062012,338.531006,347.019012,147.668167,10131800
2010-09-02,349.875000,351.750000,343.237000,344.125000,146.436646,3402512
2010-09-03,345.138000,350.500000,345.138000,347.181000,147.737137,7606688
2010-09-06,348.281006,355.000000,348.200012,353.955994,150.620087,6391192
2010-09-07,355.000000,359.112000,351.274994,358.118988,152.391586,8321272
2010-09-08,357.125000,360.825012,353.125000,359.924988,153.160080,9386496
2010-09-09,358.763000,362.500000,357.250000,361.875000,153.989899,7591392
2010-09-13,361.250000,368.125000,360.250000,367.112000,156.218414,6650488
2010-09-14,368.825012,375.000000,368.750000,371.950012,158.277145,9767144
2010-09-15,371.875000,382.500000,371.125000,381.605988,162.386093,14344648
2010-09-16,379.006012,379.006012,369.781006,370.743988,157.763977,7088984
2010-09-17,370.743988,376.562012,369.924988,371.269012,157.987381,8616488
2010-09-20,371.875000,377.250000,371.875000,376.075012,160.032486,5025976
2010-09-21,376.875000,383.125000,374.575012,382.394012,162.721420,9223912
2010-09-22,382.562012,382.862000,374.306000,376.787994,160.335876,10806440
2010-09-23,375.631012,379.343994,371.631012,377.862000,160.792877,11181376
2010-09-24,377.862000,382.337006,374.205994,381.138000,162.186951,8791520
2010-09-27,381.875000,382.500000,377.919006,379.075012,161.309067,7210320
2010-09-28,378.125000,378.513000,375.125000,377.075012,160.458008,6209144
2010-09-29,378.250000,384.875000,375.325012,378.881012,161.226517,8972920
2010-09-30,380.868988,384.375000,375.931000,381.312012,162.261002,13665816
2010-10-01,381.375000,388.756012,378.287994,387.769012,165.008652,8086512
2010-10-04,389.000000,395.250000,382.819000,384.806000,163.747833,7636640
2010-10-05,384.375000,388.875000,383.750000,385.587006,164.080154,5189152
2010-10-06,388.250000,390.362000,384.575012,387.975006,165.096313,5788528
2010-10-07,386.125000,387.187988,380.250000,381.681000,162.417999,6833672
2010-10-08,382.500000,385.705994,379.631012,384.537994,163.633804,6548160
2010-10-11,385.037994,387.125000,382.330994,384.306000,163.535034,4493832
2010-10-12,384.000000,385.618988,381.287994,384.399994,163.575043,4625624
2010-10-13,385.125000,395.600006,384.399994,394.105988,167.705307,13024504
2010-10-14,395.638000,403.618988,394.524994,398.156006,169.428635,9193376
2010-10-15,400.000000,404.750000,382.644012,384.537994,163.633804,25870360
2010-10-18,385.062012,389.862000,379.912994,388.381012,165.269089,12591096
2010-10-19,386.837006,388.131012,375.125000,376.274994,160.117569,14077712
2010-10-20,376.225006,380.575012,373.750000,377.325012,160.564377,7093856
2010-10-21,374.730988,379.799988,372.513000,379.306000,165.801498,9231920
2010-10-22,375.656006,385.612000,375.375000,381.644012,166.823532,11345744
2010-10-25,382.350006,384.362000,376.263000,377.394012,164.965744,5224432
2010-10-26,377.500000,380.412994,375.337006,376.730988,164.675934,6925872
2010-10-27,375.250000,376.250000,370.899994,372.524994,162.837433,9072696
2010-10-28,373.000000,379.112000,368.506012,371.355988,162.326416,18232152
2010-10-29,373.625000,374.750000,368.000000,371.462006,162.372757,6886024
2010-11-01,372.875000,378.993988,372.875000,375.205994,164.009323,4552944
2010-11-02,375.250000,379.075012,373.100006,378.381012,165.397186,4998504
2010-11-03,378.993988,380.593994,376.881012,378.044006,165.249832,3047536
2010-11-04,380.500000,385.625000,379.118988,384.644012,168.134842,5514792
2010-11-08,385.500000,385.500000,375.843994,376.987000,164.787811,5381520
2010-11-09,379.600006,384.375000,378.750000,382.475006,167.186752,5266960
2010-11-10,381.000000,388.125000,378.763000,385.330994,168.435150,9728432
2010-11-11,385.500000,385.500000,381.375000,381.830994,166.905228,5586392
2010-11-12,379.750000,379.843994,373.625000,374.730988,163.801682,7499456
2010-11-15,375.375000,380.618988,372.200012,378.756012,165.561050,5850488
2010-11-16,376.500000,377.375000,367.531006,371.368988,162.332108,8375136
2010-11-18,373.625000,378.980988,369.830994,375.493988,164.135223,7128224
2010-11-19,373.444000,376.087006,368.125000,370.475006,161.941299,5664792
2010-11-22,371.419006,383.500000,371.419006,380.462006,166.306808,8780144
2010-11-23,378.487000,382.350006,372.493988,376.513000,164.580627,4579872
2010-11-24,377.987000,379.362000,368.781006,374.487000,163.695053,4038888
2010-11-25,375.694000,388.875000,375.694000,383.044006,167.435425,18331976
2010-11-26,383.750000,388.000000,378.368988,380.256012,166.216797,9515792
2010-11-29,383.125000,386.955994,381.394012,382.993988,167.413635,4964328
2010-11-30,380.437988,385.337006,376.524994,381.375000,166.705902,9072544
2010-12-01,381.225006,383.312012,379.375000,381.549988,166.782379,4624096
2010-12-02,382.000000,388.674988,379.000000,387.312012,169.301086,7197360
2010-12-03,388.375000,393.487000,387.875000,390.625000,170.749252,6647816
2010-12-06,391.250000,397.049988,390.750000,392.924988,171.754608,6023648
2010-12-07,393.230988,399.375000,392.524994,397.325012,173.677933,6085496
2010-12-08,394.875000,395.513000,389.250000,391.394012,171.085419,6951112
2010-12-09,393.125000,397.763000,392.644012,393.931000,172.194351,7931128
2010-12-10,393.125000,395.250000,389.725006,393.031006,171.800980,6125120
2010-12-13,393.625000,394.549988,384.375000,393.162994,171.858627,6849080
2010-12-14,395.462006,396.750000,390.850006,394.830994,172.587769,3933584
2010-12-15,393.337006,401.125000,393.337006,400.431000,175.035645,8254392
2010-12-16,402.424988,412.500000,401.250000,411.662994,179.945343,8509144
2010-12-20,406.513000,420.475006,406.500000,418.743988,183.040573,11346320
2010-12-21,418.819000,421.200012,413.881012,416.156006,181.909302,8059840
2010-12-22,415.625000,419.962006,414.218994,416.562012,182.086807,5927280
2010-12-23,418.000000,421.500000,416.156006,420.987000,184.021042,6231504
2010-12-24,418.375000,422.725006,417.756012,421.269012,184.144302,3620064
2010-12-27,419.625000,423.975006,419.625000,422.112000,184.512772,3691760
2010-12-28,421.375000,423.743988,420.437988,422.830994,184.827057,2554440
2010-12-29,422.625000,426.875000,421.388000,425.612000,186.042694,3802920
2010-12-30,426.250000,431.750000,425.250000,430.868988,188.340607,8991688
2010-12-31,429.125000,431.375000,425.644012,430.343994,188.111145,5859728
2011-01-03,430.500000,433.712006,428.462006,432.294006,188.963547,5048544
2011-01-04,432.125000,437.375000,432.125000,435.181000,190.225479,8119288
2011-01-05,433.125000,434.625000,430.638000,432.450012,189.031693,3523160
2011-01-06,435.000000,436.625000,430.513000,434.769012,190.045425,4691840
2011-01-07,432.919006,436.875000,419.544006,421.343994,184.177109,8550928
2011-01-10,421.875000,430.394012,419.000000,424.468994,185.543076,10390408
