Date,Open,High,Low,Close,Adj Close,Volume
2016-09-29,330.000000,333.899994,295.149994,297.549988,289.689880,89058658
2016-09-30,297.399994,312.399994,293.049988,310.250000,302.054382,12045593
2016-10-03,312.899994,313.750000,307.299988,309.700012,301.518951,3169557
2016-10-04,308.950012,309.549988,303.500000,304.250000,296.212891,3173993
2016-10-05,305.000000,315.000000,304.100006,313.750000,305.461914,5485589
2016-10-06,314.850006,322.799988,314.000000,316.549988,308.187958,5753209
2016-10-07,318.000000,319.700012,315.450012,317.250000,308.869507,1009789
2016-10-10,319.100006,326.950012,318.100006,324.600006,316.025330,3482805
2016-10-13,322.000000,328.700012,315.750000,317.549988,309.161530,3088238
2016-10-14,319.700012,328.750000,319.149994,327.350006,318.702698,2771778
2016-10-17,328.000000,331.700012,324.200012,327.600006,318.946075,2153353
2016-10-18,329.200012,333.000000,328.450012,330.899994,322.158875,2774228
2016-10-19,331.600006,332.450012,324.000000,324.899994,316.317383,1227049
2016-10-20,325.899994,329.399994,322.549988,324.000000,315.441162,946203
2016-10-21,324.850006,329.399994,323.049988,326.850006,318.215881,1122150
2016-10-24,327.850006,329.850006,323.100006,323.899994,315.343811,684940
2016-10-25,324.399994,328.000000,323.149994,324.149994,315.587189,964425
2016-10-26,323.950012,325.399994,319.299988,320.399994,311.936279,940792
2016-10-27,320.049988,320.049988,312.299988,314.100006,305.802734,1243528
2016-10-28,313.000000,314.350006,307.000000,308.600006,300.447968,1188812
2016-11-01,312.899994,315.450012,310.049988,311.299988,303.076630,1028849
2016-11-02,310.000000,310.600006,305.049988,305.750000,298.728851,881783
2016-11-03,305.049988,307.799988,301.600006,304.049988,297.067871,1243070
2016-11-04,304.950012,305.950012,302.500000,303.399994,296.432800,1157870
2016-11-07,305.799988,307.899994,302.649994,304.899994,297.898376,1228091
2016-11-08,306.000000,306.950012,302.700012,303.500000,296.530518,412371
2016-11-09,290.000000,300.750000,271.000000,298.049988,291.205658,2590826
2016-11-10,302.950012,314.899994,301.000000,313.700012,306.496277,2123137
2016-11-11,309.700012,309.700012,302.549988,304.850006,297.849518,1313176
