"Date","Open","High","Low","Close"
"01 Sep 2017","2978.85","3038.15","2977.75","3027.2"
"31 Aug 2017","2960.3","2981.85","2955.5","2966.35"
"30 Aug 2017","2951.6","2974.25","2939.45","2965.4"
"29 Aug 2017","2955.5","2957.95","2934.05","2942.3"
"28 Aug 2017","2950.75","2962.4","2929.35","2955.1"
"24 Aug 2017","2952.4","2956.3","2924.35","2929.8"
"23 Aug 2017","2931.75","2946.4","2904.05","2938"
"22 Aug 2017","2942.6","2954.55","2904.8","2927.95"
"21 Aug 2017","2957.45","2965.8","2912.8","2917.6"
"18 Aug 2017","2975.6","2980.9","2923.05","2948.45"
"17 Aug 2017","2966.4","3012.95","2937.3","2990.85"
"16 Aug 2017","2968.2","2979.6","2921.4","2961.2"
"14 Aug 2017","2906.5","2961","2875.45","2950.25"
"11 Aug 2017","2880.95","2914.85","2848.8","2872.8"
"10 Aug 2017","3004.1","3012.55","2845.35","2910.25"
"09 Aug 2017","3046.8","3053.35","3009.5","3014.15"
"08 Aug 2017","3062.75","3091.3","3045.1","3047.5"
"07 Aug 2017","3089.75","3102.3","3068","3076.45"
"04 Aug 2017","3094.1","3109.25","3084","3091.6"
"03 Aug 2017","3100.25","3105.05","3079.55","3088.8"
"02 Aug 2017","3119.75","3121.5","3096.25","3103.25"
"01 Aug 2017","3110.6","3132.4","3098.1","3112.3"
"31 Jul 2017","3108.95","3115.9","3090.1","3100.35"
"28 Jul 2017","3091.75","3115.4","3087.7","3106.5"
"27 Jul 2017","3091.35","3111.75","3089.45","3099.7"
"26 Jul 2017","3121.7","3123.05","3083.4","3089.35"
"25 Jul 2017","3168","3170.85","3098.65","3109.25"
"24 Jul 2017","3166.05","3177.1","3134.2","3145.25"
"21 Jul 2017","3128.35","3165.45","3095.25","3158.2"
"20 Jul 2017","3150.95","3165.9","3116.3","3125.2"
"19 Jul 2017","3086.45","3152.05","3086.45","3143.5"
"18 Jul 2017","3079.15","3113.4","3066.45","3086.25"
"17 Jul 2017","3083.8","3089.9","3063.1","3085.2"
"14 Jul 2017","3078.6","3080.75","3046.4","3065.05"
"13 Jul 2017","3047.3","3082.55","3047.3","3078.7"
"12 Jul 2017","3029.4","3047.55","3028","3044.85"
"11 Jul 2017","3050.3","3052.5","3021.7","3025.3"
"10 Jul 2017","3053.3","3067.1","2902.25","3038.25"
"07 Jul 2017","3023.95","3050.95","3014","3037.6"
"06 Jul 2017","3036.5","3040.4","3018.35","3022.05"
"05 Jul 2017","2990.85","3027.9","2983.1","3024.25"
"04 Jul 2017","2995.3","3006.25","2974.8","2989.75"
"03 Jul 2017","2992.85","3005.7","2985.25","2997.55"
"30 Jun 2017","2962.2","2989.55","2936.9","2982.05"
"29 Jun 2017","2952.9","2982.1","2944.85","2959.45"
"28 Jun 2017","2948.65","2952.05","2915.95","2933.95"
"27 Jun 2017","3037.75","3044.45","2936.1","2956.55"
"23 Jun 2017","3088.2","3089.15","3030.2","3038.4"
"22 Jun 2017","3098.05","3106.15","3077.8","3082.85"
"21 Jun 2017","3080.85","3097.05","3062.8","3086.45"
"20 Jun 2017","3122.2","3122.2","3081.25","3084.65"
"19 Jun 2017","3117.5","3127.6","3107.5","3111.9"
"16 Jun 2017","3082.15","3108.75","3081.3","3094.95"
"15 Jun 2017","3088.05","3101.35","3078.05","3081.65"
"14 Jun 2017","3084.95","3099.95","3065.45","3094.15"
"13 Jun 2017","3096.05","3096.2","3070.35","3077.65"
"12 Jun 2017","3103.85","3105.55","3060.75","3079.2"
"09 Jun 2017","3101.3","3111.75","3083.75","3095.55"
"08 Jun 2017","3093.25","3119.15","3090.85","3097.05"
"07 Jun 2017","3081.35","3094.25","3071.8","3090.55"
"06 Jun 2017","3119.4","3124.4","3067.7","3079"
"05 Jun 2017","3119","3139","3110.9","3116.4"
"02 Jun 2017","3107.3","3118","3093.9","3109"
"01 Jun 2017","3071.5","3091.75","3064.5","3085.85"
"31 May 2017","3084.55","3118.05","3054.15","3066.05"
"30 May 2017","3070.95","3090.2","3033.85","3082"
"29 May 2017","3092.7","3093.05","3042.3","3066.4"
"26 May 2017","3029.85","3098.9","3028.95","3088.75"
"25 May 2017","3020.6","3055.2","2994.55","3034.95"
"24 May 2017","3083.6","3095.15","2998.6","3022.6"
"23 May 2017","3138.75","3152.5","3068.6","3077.5"
"22 May 2017","3155.65","3159.45","3104.6","3135.4"
"19 May 2017","3178.8","3203.7","3101.7","3136.5"
"18 May 2017","3196","3239.95","3155.2","3166.6"
"17 May 2017","3225.5","3225.85","3199.65","3220.2"
"16 May 2017","3236","3237.15","3190.1","3223.5"
"15 May 2017","3225.65","3247","3207.15","3233"
"12 May 2017","3277.05","3277.2","3203.9","3210.1"
"11 May 2017","3202.75","3292.6","3202.75","3279.1"
"10 May 2017","3104.3","3186.7","3104.2","3170.15"
"09 May 2017","3122.05","3131.85","3094.35","3100.3"
"08 May 2017","3127.4","3149.65","3115.05","3119.95"
"05 May 2017","3192.95","3194.95","3114.3","3119"
"04 May 2017","3230.2","3242.4","3186.5","3193"
"03 May 2017","3273.25","3280.9","3211.55","3219.65"
"02 May 2017","3261","3282.45","3234.35","3271.9"
"28 Apr 2017","3266.25","3268.6","3233.15","3252.2"
"27 Apr 2017","3254.15","3285.3","3248.65","3260.6"
"26 Apr 2017","3270.35","3282","3228.1","3246.95"
"25 Apr 2017","3258.65","3274.55","3254","3263.1"
"24 Apr 2017","3279.1","3284.3","3238.25","3247.4"
"21 Apr 2017","3271.65","3297.05","3247.25","3266.4"
"20 Apr 2017","3209.85","3263.4","3205.3","3256.2"
"19 Apr 2017","3153.2","3195.85","3133.45","3191.3"
"18 Apr 2017","3168.5","3218.65","3135.95","3142.55"
"17 Apr 2017","3151.9","3175.4","3142.9","3158.05"
"13 Apr 2017","3180.7","3194.2","3152.8","3157.9"
"12 Apr 2017","3213.2","3225.2","3158.65","3173.55"
"11 Apr 2017","3229.85","3232.5","3197.3","3214.3"
"10 Apr 2017","3198.4","3244.2","3188.25","3233.45"
"07 Apr 2017","3223.9","3236.1","3198.4","3204.9"
"06 Apr 2017","3213.2","3250.95","3207.25","3245.5"
"05 Apr 2017","3179.3","3233.4","3152.3","3224.45"
"03 Apr 2017","3178.95","3197.1","3149.5","3156.3"
"31 Mar 2017","3159.2","3187.5","3149.15","3174.25"
"30 Mar 2017","3151.3","3171.3","3145.8","3158.85"
"29 Mar 2017","3143.75","3176.6","3138.15","3146.45"
"28 Mar 2017","3099.85","3152.6","3099.65","3146.45"
"27 Mar 2017","3090.6","3104.7","3077.35","3094.2"
"24 Mar 2017","3106.75","3113.3","3079.9","3089.3"
"23 Mar 2017","3084.4","3104.05","3080.8","3099.65"
"22 Mar 2017","3084.1","3103.6","3069.2","3076.8"
"21 Mar 2017","3096.3","3106.6","3076.9","3100.4"
"20 Mar 2017","3095.1","3099.9","3074.5","3093.2"
"17 Mar 2017","3123.1","3125.9","3076.35","3082.45"
"16 Mar 2017","3116.4","3120","3101.55","3113.8"
"15 Mar 2017","3078.6","3113.75","3077.6","3102.55"
"14 Mar 2017","3100.35","3112.75","3076.9","3085.8"
"10 Mar 2017","3056.15","3076","3040.65","3056.3"
"09 Mar 2017","3035.7","3062.95","3025.25","3054.05"
"08 Mar 2017","3024.45","3040.8","3006.1","3037"
"07 Mar 2017","3008.15","3025","2995.65","3018.3"
"06 Mar 2017","2979.65","3002.2","2966.6","2999.65"
"03 Mar 2017","2950.8","2989.8","2938.95","2980.65"
"02 Mar 2017","3010.25","3013.45","2946.95","2958.55"
"01 Mar 2017","3004.2","3009.85","2983.85","2995.1"
"28 Feb 2017","2976.55","3003.7","2972.6","2996.35"
"27 Feb 2017","2984.4","2993.25","2960.85","2969.2"
"23 Feb 2017","2997.85","3018.8","2982.85","2995.05"
"22 Feb 2017","3016.8","3035","2981.7","2991.7"
"21 Feb 2017","3013.75","3025.1","2998.3","3019.7"
"20 Feb 2017","2993","3023.15","2967","3019.95"
"17 Feb 2017","3009.7","3014.4","2981.85","2991.35"
"16 Feb 2017","2976.15","2999.75","2946.6","2992"
"15 Feb 2017","2990.7","3016.55","2985.9","2993.4"
"14 Feb 2017","3021.95","3024.65","2987.25","2993.55"
"13 Feb 2017","3018.65","3034.65","2999.15","3021.6"
"10 Feb 2017","3028.9","3035.95","2987.8","3010.9"
"09 Feb 2017","2976.8","3035.4","2951.4","3022.9"
"08 Feb 2017","2940.65","2979.3","2935.2","2968.35"
"07 Feb 2017","2946.15","2948.3","2895.3","2933.05"
"06 Feb 2017","2925.85","2942.85","2911.7","2934.2"
"03 Feb 2017","2881.1","2946.85","2881.1","2907.85"
"02 Feb 2017","2840.65","2854.4","2795.9","2843.2"
"01 Feb 2017","2777.8","2840.3","2761.3","2834.35"
"31 Jan 2017","2806.7","2806.7","2766.1","2771.4"
"30 Jan 2017","2817","2835.6","2791.05","2809.3"
"27 Jan 2017","2803.2","2863.05","2778.75","2812.2"
"25 Jan 2017","2772.2","2834.4","2765.15","2820.4"
"24 Jan 2017","2761.15","2781.75","2735.4","2755.3"
"23 Jan 2017","2712.35","2767.55","2708.25","2760.1"
"20 Jan 2017","2754.3","2762.4","2697.1","2705.05"
"19 Jan 2017","2762.7","2770.3","2745.9","2755.25"
"18 Jan 2017","2757.65","2767.9","2742.95","2761.7"
"17 Jan 2017","2756.3","2785.75","2740.15","2747.55"
"16 Jan 2017","2749.85","2773.8","2744.35","2754.8"
"13 Jan 2017","2757.2","2761.65","2706.3","2748.2"
"12 Jan 2017","2759","2764.45","2728.6","2745.75"
"11 Jan 2017","2715.1","2758.55","2714.15","2747.3"
"10 Jan 2017","2696.75","2713.1","2693.85","2707.3"
"09 Jan 2017","2691.5","2711.45","2683.4","2697.85"
"06 Jan 2017","2728.8","2731.55","2679.45","2683.6"
"05 Jan 2017","2699.8","2726.45","2684.4","2714.15"
"04 Jan 2017","2681.1","2695.45","2653.4","2669.55"
"03 Jan 2017","2628.65","2668.6","2614.2","2665.1"
"02 Jan 2017","2617.45","2636.25","2612","2618.4"
"30 Dec 2016","2587.15","2627.55","2587.15","2610.75"
"29 Dec 2016","2549.15","2585.7","2539.6","2581.9"
"28 Dec 2016","2527.45","2577.95","2527.45","2555.3"
"27 Dec 2016","2494.25","2530.3","2490.25","2522.7"
"26 Dec 2016","2540.3","2544.05","2487.7","2493.8"
"23 Dec 2016","2538.6","2558.35","2495.7","2545.9"
"22 Dec 2016","2551.4","2555.8","2537.25","2544.7"
"21 Dec 2016","2586.7","2588.45","2547.15","2551.85"
"20 Dec 2016","2558.7","2582.55","2554.9","2577.4"
"19 Dec 2016","2577.1","2585.55","2551.35","2555.55"
"16 Dec 2016","2577.1","2587.05","2562.15","2570.1"
"15 Dec 2016","2554.5","2610.85","2546.4","2563.7"
"14 Dec 2016","2607.95","2608","2571.4","2580"
"13 Dec 2016","2611.5","2611.85","2571.25","2585.65"
"12 Dec 2016","2649.65","2667.2","2606.7","2615.75"
"09 Dec 2016","2626.2","2663","2614.85","2653.2"
"08 Dec 2016","2576.25","2609.7","2574.35","2604"
"07 Dec 2016","2585.95","2591.55","2542.4","2553.55"
"06 Dec 2016","2592.55","2619.05","2566.75","2576.1"
"05 Dec 2016","2567.55","2590.05","2522.55","2576.95"
"02 Dec 2016","2626.6","2626.6","2548.8","2554.2"
"01 Dec 2016","2632.1","2662.15","2627.5","2633.6"
"30 Nov 2016","2639.5","2646","2612.7","2632.65"
"29 Nov 2016","2616.15","2658.45","2612.3","2624.15"
"28 Nov 2016","2570.6","2635.9","2556.25","2621.05"
"25 Nov 2016","2560.95","2593.75","2539","2562.35"
"24 Nov 2016","2594.6","2595.2","2522.2","2531"
"23 Nov 2016","2574.4","2616.4","2530.2","2596.9"
"22 Nov 2016","2545.45","2566.05","2529.75","2563"
"21 Nov 2016","2602.45","2606.65","2496.5","2512.45"
"18 Nov 2016","2664.3","2664.7","2569","2585.15"
"17 Nov 2016","2699.85","2705.15","2629.05","2641.9"
"16 Nov 2016","2657.3","2723.55","2645.7","2702.05"
"15 Nov 2016","2745.45","2759.8","2610.9","2628.6"
"11 Nov 2016","2838.65","2838.9","2727.1","2737.55"
"10 Nov 2016","2865.4","2917.85","2853.4","2860.55"
"09 Nov 2016","2669.95","2860.3","2583.15","2829.25"
"08 Nov 2016","2871.15","2885.85","2848","2860.35"
"07 Nov 2016","2857","2885.95","2844.55","2859.45"
"04 Nov 2016","2845.4","2862.05","2813.35","2840.4"
"03 Nov 2016","2859.2","2888.25","2832.5","2846"
"02 Nov 2016","2872.4","2883.75","2855.15","2864.5"
"01 Nov 2016","2965.55","2967.8","2906.45","2912.05"
"30 Oct 2016","2960","2963.8","2937.9","2955.3"
"28 Oct 2016","2890","2948.8","2887.4","2942.7"
"27 Oct 2016","2945.7","2952","2872.5","2888.35"
"26 Oct 2016","2931.35","2959.6","2921.4","2935.55"
"25 Oct 2016","2944.75","2963.65","2915.65","2938"
"24 Oct 2016","2966.8","2974.5","2925.85","2932.4"
"21 Oct 2016","2957.05","2981.15","2942.05","2959.55"
"20 Oct 2016","2925.8","2961.65","2923.65","2956.45"
"19 Oct 2016","2933.6","2941.9","2899.05","2911.2"
"18 Oct 2016","2873.25","2935.3","2871.7","2922.95"
"17 Oct 2016","2974.65","2974.65","2857.5","2872.75"
"14 Oct 2016","3040.25","3043.9","2956.35","2965"
"13 Oct 2016","3127.1","3127.15","2991.7","3022"
"10 Oct 2016","3119.65","3140.15","3105.75","3125.95"
"07 Oct 2016","3065.6","3127.7","3055","3121.95"
"06 Oct 2016","3099.1","3118.65","3036.65","3050.05"
"05 Oct 2016","3098.4","3128.55","3074.15","3097.6"
"04 Oct 2016","3141.8","3142.2","3054.45","3074.75"
"03 Oct 2016","3000.65","3158.3","2988.4","3127.8"
"30 Sep 2016","2941.3","2981.25","2908","2969.8"
"29 Sep 2016","3024.7","3034.15","2871.5","2943.45"
"28 Sep 2016","2939.1","3017.25","2925.2","3004.1"
"27 Sep 2016","2948.55","2985.9","2927.2","2937.9"
"26 Sep 2016","2926.55","2949.65","2918.85","2935.3"
"23 Sep 2016","2946.5","2957.65","2925.55","2931.25"
"22 Sep 2016","2951.5","2969.15","2926.5","2941.65"
"21 Sep 2016","2926.6","2933.45","2909","2922.45"
"20 Sep 2016","2916.75","2940.15","2912.8","2920.2"
"19 Sep 2016","2909.35","2935.85","2899.25","2925.45"
"16 Sep 2016","2956.6","2979.85","2886.5","2902.5"
"15 Sep 2016","2873.5","2971.6","2854.7","2946.2"
"14 Sep 2016","2838.45","2877.15","2817.85","2866.1"
"12 Sep 2016","2905.55","2905.55","2825.5","2834.55"
"09 Sep 2016","2977.45","2977.45","2923.75","2932.85"
"08 Sep 2016","2960.9","2983","2958.2","2972.35"
"07 Sep 2016","2958.25","2963.25","2938.1","2951.8"
"06 Sep 2016","2945.7","2967","2936.75","2961.4"
"02 Sep 2016","2948.85","2950.3","2925.6","2942"
"01 Sep 2016","2981.05","2981.05","2924.15","2932.7"
"31 Aug 2016","2911.3","2984.35","2911.3","2965.95"
"30 Aug 2016","2932.25","2936.2","2901.9","2930.65"
"29 Aug 2016","2842.15","2926.4","2836.2","2918"
"26 Aug 2016","2863.5","2872.6","2838","2844.5"
"25 Aug 2016","2895.45","2906.05","2849.9","2858.5"
"24 Aug 2016","2866.3","2893.15","2865.7","2890.55"
"23 Aug 2016","2834.8","2871.15","2828.15","2861.15"
"22 Aug 2016","2829.4","2863","2824.6","2839.35"
"19 Aug 2016","2853.05","2853.05","2829.75","2843.2"
"18 Aug 2016","2833.25","2849.25","2821.45","2840.75"
"17 Aug 2016","2822.15","2831.3","2804.95","2811.3"
"16 Aug 2016","2797.35","2820.1","2790.3","2814"
"12 Aug 2016","2806.55","2826.25","2796.25","2816.85"
"11 Aug 2016","2845.55","2845.65","2780.3","2803.6"
"10 Aug 2016","2861.15","2870.9","2831.9","2844.2"
"09 Aug 2016","2830.1","2866.6","2808.45","2860.7"
"08 Aug 2016","2854.4","2854.4","2821.35","2838.05"
"05 Aug 2016","2788.35","2830","2788.25","2826.15"
"04 Aug 2016","2815.45","2815.45","2765.5","2778.8"
"03 Aug 2016","2815.5","2820.9","2783.95","2793.85"
"02 Aug 2016","2843","2854.6","2814.05","2826"
"01 Aug 2016","2810.35","2869.25","2810.35","2849.5"
"29 Jul 2016","2768.2","2823.3","2744.05","2815.2"
"28 Jul 2016","2751.9","2776.15","2739.45","2753.85"
"27 Jul 2016","2765.5","2780.8","2723.25","2750.55"
"26 Jul 2016","2727.05","2734.15","2708.65","2717.4"
"25 Jul 2016","2685.25","2728.55","2675.05","2725.65"
"22 Jul 2016","2649.25","2685.15","2646.1","2681.7"
"21 Jul 2016","2652.95","2669.05","2632.35","2639.95"
"20 Jul 2016","2660.5","2675.9","2639.05","2654.1"
"19 Jul 2016","2652.45","2664.85","2625.15","2658.25"
"18 Jul 2016","2670.9","2687.75","2623.8","2629.3"
"15 Jul 2016","2678.45","2684.8","2661.4","2674.55"
"14 Jul 2016","2604.45","2671.45","2597.15","2666.3"
"13 Jul 2016","2650.05","2667.05","2612.2","2625.2"
"12 Jul 2016","2652.55","2658.9","2639.8","2655.55"
"11 Jul 2016","2671.5","2671.5","2639.85","2652.05"
"08 Jul 2016","2651.7","2651.7","2629.15","2643.55"
"07 Jul 2016","2667.55","2671.85","2615.35","2625.65"
"05 Jul 2016","2660.9","2693.9","2652.85","2661.95"
"04 Jul 2016","2645.6","2677.85","2642.4","2664.1"
"01 Jul 2016","2645.25","2649.75","2626.9","2631.55"
"30 Jun 2016","2582.2","2653.15","2581.45","2633.9"
"29 Jun 2016","2553.55","2577.75","2543.45","2574.7"
"28 Jun 2016","2524.3","2531.55","2514.15","2524"
"27 Jun 2016","2514.3","2540.95","2514.3","2527.55"
"24 Jun 2016","2515.65","2548.65","2474.7","2542.95"
"23 Jun 2016","2577.1","2583.95","2559.8","2564.7"
"22 Jun 2016","2580.25","2593.1","2569.95","2574.35"
"21 Jun 2016","2591.85","2606.25","2569.65","2576.85"
"20 Jun 2016","2562.7","2591.65","2556.95","2581.05"
"17 Jun 2016","2591.55","2607.4","2567.9","2574.35"
"16 Jun 2016","2600.85","2600.9","2557.4","2579.95"
"15 Jun 2016","2602.1","2616","2596.95","2603.9"
"14 Jun 2016","2607.85","2611.85","2574.85","2587.55"
"13 Jun 2016","2567.75","2603.7","2556.7","2600.8"
"10 Jun 2016","2592","2622.65","2587.4","2590.85"
"09 Jun 2016","2591.55","2610.95","2584.7","2600.4"
"08 Jun 2016","2587.3","2590","2557.85","2586.1"
"07 Jun 2016","2550.55","2594.5","2550.55","2584.2"
"06 Jun 2016","2557.6","2557.85","2538.7","2552.55"
"03 Jun 2016","2576.6","2587.05","2551.2","2555.9"
"02 Jun 2016","2554.9","2575.95","2529.65","2568.4"
"01 Jun 2016","2544.75","2563.3","2534.65","2549.55"
"31 May 2016","2543.4","2544.55","2512.05","2533.8"
"30 May 2016","2557.95","2557.95","2506.6","2533.2"
"27 May 2016","2528.65","2556.85","2514.2","2546"
"26 May 2016","2496.7","2520.85","2488.3","2513.15"
"25 May 2016","2504.65","2504.65","2483","2499"
"24 May 2016","2479.65","2479.65","2448.3","2467.75"
"23 May 2016","2511.9","2518","2464.75","2472.5"
"20 May 2016","2487.8","2508.05","2483","2490.8"
"19 May 2016","2541.25","2541.25","2482.5","2488.85"
"18 May 2016","2570.75","2570.75","2527.35","2534.15"
"17 May 2016","2572.9","2601.85","2572.9","2577.6"
"16 May 2016","2573.2","2598.6","2554.55","2561.35"
"13 May 2016","2546.2","2578.4","2527.45","2560.75"
"12 May 2016","2541.5","2558.5","2518.75","2547.85"
"11 May 2016","2421.05","2541.5","2421.05","2535.15"
"10 May 2016","2439.45","2442.3","2420.6","2426.75"
"09 May 2016","2373","2446.25","2373","2439.65"
"06 May 2016","2362.3","2379.2","2357.7","2370.55"
"05 May 2016","2379.3","2381.95","2352.05","2368.6"
"04 May 2016","2432.2","2435.4","2370.7","2378.15"
"03 May 2016","2428.25","2455.2","2426.4","2440.8"
"02 May 2016","2420.25","2432.55","2409.75","2429.65"
"29 Apr 2016","2381.35","2425","2377.35","2423.35"
"28 Apr 2016","2406.4","2415.45","2376.05","2385"
"27 Apr 2016","2415.05","2431.45","2397","2402.15"
"26 Apr 2016","2369.45","2422.9","2369.35","2418.85"
"25 Apr 2016","2377.75","2386.4","2363.2","2379.5"
"22 Apr 2016","2368","2392.4","2368","2378.1"
"21 Apr 2016","2383.25","2392.65","2359.85","2371.5"
"20 Apr 2016","2404.65","2404.65","2355.45","2375.45"
"18 Apr 2016","2364","2393.85","2347.3","2388.1"
"13 Apr 2016","2374.1","2388.9","2356.35","2359.4"
"12 Apr 2016","2308.6","2364.95","2306.75","2362.1"
"11 Apr 2016","2295.1","2318.05","2285.85","2315.45"
"08 Apr 2016","2280.8","2300.75","2276.3","2290.65"
"07 Apr 2016","2321.9","2322.95","2277.9","2281.65"
"06 Apr 2016","2294.6","2314.4","2292.7","2309.65"
"05 Apr 2016","2349.3","2349.3","2284.3","2288.65"
"04 Apr 2016","2327.4","2359.25","2327.4","2355.85"
"01 Apr 2016","2312.1","2330.1","2305.95","2324.55"
"31 Mar 2016","2291.05","2326","2268.15","2320.95"
"30 Mar 2016","2292.5","2292.5","2267.55","2279.45"
"29 Mar 2016","2294.1","2296.7","2270.45","2281.4"
"28 Mar 2016","2334.6","2336.15","2289.3","2296"
"23 Mar 2016","2322.2","2341.15","2312.8","2321.3"
"22 Mar 2016","2324.5","2336.6","2298.15","2321"
"21 Mar 2016","2314.8","2323.15","2290.35","2319.25"
"18 Mar 2016","2310.2","2318.15","2283.65","2310.15"
"17 Mar 2016","2309.35","2325.2","2282.1","2293.8"
"16 Mar 2016","2277.65","2291.65","2257.4","2283.25"
"15 Mar 2016","2339.05","2339.05","2274.1","2281.4"
"14 Mar 2016","2333.15","2369.95","2333.15","2343"
"11 Mar 2016","2306.85","2341.65","2301.65","2323.5"
"10 Mar 2016","2327.3","2330.8","2298.55","2308.6"
"09 Mar 2016","2280.2","2325","2273.05","2319.6"
"08 Mar 2016","2317.85","2340.4","2270.95","2298.25"
"04 Mar 2016","2316.5","2334.5","2296.25","2317.5"
"03 Mar 2016","2334.8","2334.8","2276.8","2309.25"
"02 Mar 2016","2295","2316.7","2282.6","2310.55"
"01 Mar 2016","2181.95","2275.3","2177.65","2267"
"29 Feb 2016","2198.05","2204.35","2121.65","2165.95"
"26 Feb 2016","2214.9","2224.8","2174.45","2197.35"
"25 Feb 2016","2232.9","2243.25","2178.05","2186.95"
"24 Feb 2016","2233.45","2253.25","2210.55","2236"
"23 Feb 2016","2273.4","2280.45","2224.6","2242.1"
"22 Feb 2016","2253.35","2283.25","2250.45","2278.25"
"19 Feb 2016","2208.65","2256.95","2208.65","2244.25"
"18 Feb 2016","2215.8","2258.35","2215.8","2241.15"
"17 Feb 2016","2180.85","2209.9","2099.75","2201.45"
"16 Feb 2016","2264.4","2269.25","2159.5","2167.25"
"15 Feb 2016","2194.25","2265.5","2194.25","2256.45"
"12 Feb 2016","2179.15","2194.05","2116.15","2177.25"
"11 Feb 2016","2261.35","2261.35","2161.5","2177.45"
"10 Feb 2016","2311","2311","2244.85","2262.35"
"09 Feb 2016","2347.5","2353.85","2307.05","2315.3"
"08 Feb 2016","2374.3","2407.55","2355.45","2360.9"
"05 Feb 2016","2340.6","2392.35","2314.55","2384.8"
"04 Feb 2016","2397.55","2401.9","2319.6","2337.7"
"03 Feb 2016","2360.1","2412.1","2356.2","2366.1"
"02 Feb 2016","2453.6","2455.55","2372.4","2381.05"
"01 Feb 2016","2484.25","2486.8","2442.5","2458.4"
"29 Jan 2016","2394.7","2483","2391.65","2468.4"
"28 Jan 2016","2352.9","2408.9","2351.4","2390.9"
"27 Jan 2016","2365.2","2370.75","2350.8","2357.1"
"25 Jan 2016","2370","2398.8","2334.8","2342.1"
"22 Jan 2016","2322.5","2364.55","2322.5","2347.45"
"21 Jan 2016","2294.05","2344.05","2283.75","2293.35"
"20 Jan 2016","2335.2","2335.2","2222.8","2276.8"
"19 Jan 2016","2342.35","2371.55","2316.35","2347.3"
"18 Jan 2016","2393.45","2400.4","2281.7","2338.05"
"15 Jan 2016","2516.9","2520.15","2377.1","2403.6"
"14 Jan 2016","2482.8","2522.6","2446.9","2495.05"
"13 Jan 2016","2508.3","2542.3","2439.9","2503.55"
"12 Jan 2016","2515.75","2527.65","2490.65","2496"
"11 Jan 2016","2481.15","2532.8","2470.55","2512.35"
"08 Jan 2016","2542.55","2544.25","2507.5","2527.55"
"07 Jan 2016","2562.05","2562.05","2511.35","2519.35"
"06 Jan 2016","2594.4","2605.05","2558.3","2583.3"
"05 Jan 2016","2589.15","2610.5","2581.85","2593.75"
"04 Jan 2016","2618.65","2630.4","2562.95","2572.3"
"01 Jan 2016","2634.05","2642.25","2621.95","2627.45"
"31 Dec 2015","2603.45","2646.55","2591.85","2633"
"30 Dec 2015","2554.4","2600.95","2545.25","2595.8"
"29 Dec 2015","2538.25","2554.8","2532","2547.9"
"28 Dec 2015","2529.85","2553.85","2528.9","2535.6"
"24 Dec 2015","2532.75","2533.6","2506.1","2522.15"
"23 Dec 2015","2526.9","2538.65","2513.3","2534.9"
"22 Dec 2015","2525.35","2528.5","2506.65","2516"
"21 Dec 2015","2488.65","2525.7","2488.65","2522.3"
"18 Dec 2015","2491.95","2508.95","2485.35","2491.65"
"17 Dec 2015","2450.45","2502.4","2431.75","2496.5"
"16 Dec 2015","2448.55","2456.9","2435.7","2440.35"
"15 Dec 2015","2421.75","2447.4","2421.75","2436.5"
"14 Dec 2015","2379.7","2429.1","2364.65","2415.35"
"11 Dec 2015","2402.05","2413.05","2362.5","2379.45"
"10 Dec 2015","2366.65","2402.75","2332.6","2396.15"
"09 Dec 2015","2398.8","2408.85","2350.9","2360.75"
"08 Dec 2015","2396.65","2424.9","2385.3","2395.85"
"07 Dec 2015","2401","2428.55","2398.4","2402.65"
"04 Dec 2015","2446.4","2448.8","2390.55","2394.9"
"03 Dec 2015","2457.9","2470.35","2441.2","2457.95"
"02 Dec 2015","2480.6","2481.65","2452.55","2461.5"
"01 Dec 2015","2439.4","2466.85","2436.7","2461.1"
"30 Nov 2015","2423.15","2462.65","2421.35","2432.7"
"27 Nov 2015","2415.5","2432.65","2404.85","2426.5"
"26 Nov 2015","2367.15","2427.45","2367.15","2408.25"
"24 Nov 2015","2396.55","2408.95","2370.75","2376"
"23 Nov 2015","2360.4","2410.75","2357.6","2398.9"
"20 Nov 2015","2343.8","2372","2336.85","2355.2"
"19 Nov 2015","2290.45","2344.6","2288.8","2338.55"
"18 Nov 2015","2298.65","2301.45","2271.6","2275.8"
"17 Nov 2015","2300.4","2308.4","2273.4","2290.9"
"16 Nov 2015","2270.4","2298.05","2259.7","2284.65"
"13 Nov 2015","2315.05","2321.9","2267.2","2274"
"11 Nov 2015","2332","2344.55","2328.65","2339.6"
"10 Nov 2015","2303.4","2349.35","2285.35","2295.85"
"09 Nov 2015","2306.95","2322.8","2276.2","2315.3"
"06 Nov 2015","2386.4","2399.15","2327.4","2336.9"
"05 Nov 2015","2427.55","2430.85","2377.4","2382.95"
"04 Nov 2015","2426.3","2437.25","2419.55","2425.2"
"03 Nov 2015","2428.95","2435.2","2410.85","2419.25"
"02 Nov 2015","2420.5","2420.5","2385.45","2414.15"
"30 Oct 2015","2439.2","2460.15","2396","2405.25"
"29 Oct 2015","2470.9","2474.7","2432.2","2438.15"
"28 Oct 2015","2482.05","2500.25","2452.2","2467.3"
"27 Oct 2015","2477.75","2492.7","2465.1","2482.75"
"26 Oct 2015","2539.8","2539.8","2473.7","2477.55"
"23 Oct 2015","2569.1","2574.95","2515.8","2518.8"
